Time,ZONE:MYSIMULATION:Des Heat Load [W],ZONE:MYSIMULATION:Des Sens Cool Load [W],ZONE:MYSIMULATION:Des Heat Mass Flow [kg/s],ZONE:MYSIMULATION:Des Cool Mass Flow [kg/s]
17:30:00,0.000000E+00,6.113655E+03,0.000000E+00,5.996009E-01
17:40:00,0.000000E+00,6.063735E+03,0.000000E+00,5.947048E-01
17:50:00,0.000000E+00,6.011186E+03,0.000000E+00,5.895508E-01
18:00:00,0.000000E+00,5.960684E+03,0.000000E+00,5.845977E-01
18:10:00,0.000000E+00,6.041196E+03,0.000000E+00,5.924939E-01
18:20:00,0.000000E+00,6.124344E+03,0.000000E+00,6.006498E-01
18:30:00,0.000000E+00,6.207476E+03,0.000000E+00,6.088050E-01
18:40:00,0.000000E+00,6.285261E+03,0.000000E+00,6.164368E-01
18:50:00,0.000000E+00,6.355691E+03,0.000000E+00,6.233479E-01
19:00:00,0.000000E+00,6.411569E+03,0.000000E+00,6.288322E-01
19:10:00,0.000000E+00,6.325020E+03,0.000000E+00,6.203478E-01
19:20:00,0.000000E+00,6.205173E+03,0.000000E+00,6.085966E-01
19:30:00,0.000000E+00,6.077503E+03,0.000000E+00,5.960770E-01
19:40:00,0.000000E+00,5.953234E+03,0.000000E+00,5.838900E-01
19:50:00,0.000000E+00,5.837219E+03,0.000000E+00,5.725120E-01
20:00:00,0.000000E+00,5.738252E+03,0.000000E+00,5.628058E-01
20:10:00,0.000000E+00,5.651569E+03,0.000000E+00,5.543044E-01
20:20:00,0.000000E+00,5.596538E+03,0.000000E+00,5.489075E-01
20:30:00,0.000000E+00,5.550697E+03,0.000000E+00,5.444121E-01
20:40:00,0.000000E+00,5.507990E+03,0.000000E+00,5.402241E-01
20:50:00,0.000000E+00,5.465298E+03,0.000000E+00,5.360373E-01
21:00:00,0.000000E+00,5.420901E+03,0.000000E+00,5.316832E-01
21:10:00,0.000000E+00,5.380980E+03,0.000000E+00,5.277679E-01
21:20:00,0.000000E+00,5.345452E+03,0.000000E+00,5.242835E-01
21:30:00,0.000000E+00,5.314300E+03,0.000000E+00,5.212282E-01
21:40:00,0.000000E+00,5.287029E+03,0.000000E+00,5.185537E-01
21:50:00,0.000000E+00,5.263973E+03,0.000000E+00,5.162926E-01
22:00:00,0.000000E+00,5.245388E+03,0.000000E+00,5.144700E-01
